448	2	Eroded rock particles are carried away by wind or by rain, streams, rivers, and oceans.
448	3	Rock particles sink to the bottom of rivers and oceans creating a layer of sediment.
448	4	Layers of sediment stack up compacting the bottom layers.
448	5	Minerals fill in the gaps in the sediment eventuality becoming sedimentary rocks.
448	6	Rocks buried deep underground exposed to high heat and pressure become metamorphic rock.
448	7	Metamorphic rocks underground melt to become magma.
448	8	Magma flows from volcanoes in the form of lava.
448	9	Lava cools and forms igneous rock.
448	10	Igneous rock begins being weathered and eroded by water and wind.
449	1	Rock begins as magma from a volcano.
449	2	The magma cools.
449	3	Crystals form and the magma become igneous rocks.
449	4	The igneous rocks break down into sediment.
449	5	Become sedimentary rocks.
449	6	If subjected to heat and/or pressure from plate-tectonic activity the sedimentary rocks become metamorphic rock.
449	7	The metamorphic rocks melt.
449	8	Become magma again.
458	1	Human industry produces chemical compounds.
458	2	Chemical compounds rise into the air.
458	3	Chemical compounds mix with elements in clouds.
458	4	The affected rain falls to the earth.
458	5	The affected rain can harm natural and man-made objects because of its acidic content.
459	1	Chemicals like sulfur dioxide and nitrogen are released into the air.
459	2	These substances rise into the high atmosphere.
459	3	They react with water and oxygen.
459	4	This creates a more acidic rain.
459	5	The rain with the high acid content falls.
466	1	Salt water is contained in a factory or plant.
466	2	The water is boiled to a very high tempature.
466	3	The salt becomes seperated from the water.
466	4	The salt is removed.
466	5	The water is able to be drank at this point.
468	1	The salt water is heated.
468	2	As the saltwater is heated the water becomes a gas.
468	3	The salt particles sink to the bottom of the container.
468	4	Gaseous water is piped into another container.
468	5	Allowed to cool.
468	6	The salt particles are left behind in the first container.
468	7	The second container contains fresh water.
472	1	The organism must die to begin the process.
472	2	The soft tissue decomposes.
472	3	The bones are left behind.
472	4	Scavengers tear the body apart and move the bones elsewhere.
472	5	Wind and rain also scatter the bones further.
472	6	The bones left behind will weather and become buried by sand and soil.
472	7	The proteins in the bone are replaced with minerals that are dissolved in the soil.
472	8	This creates a rock-like substance called a fossil.
472	9	Water and wind erosion wear away the layers of soil on top of the fossil.
472	10	This makes discovery of the fossil possible.
475	1	Suns heat enters atmosphere.
475	2	Green house gases enter from the earth.
475	3	Heat is trapped in atmosphere.
475	4	Different things on earth are hotter.
475	5	The overall planet is hotter.
476	1	Human beings burn fossil fuels (oil, gas, etc.).
476	2	Carbon dioxide from the burning fossil fuels enter the atmosphere.
476	3	The make-up of the atmosphere changes.
476	4	Some energy from the sun cannot escape back through the changed atmosphere.
476	5	The earth begins to heat because of the extra trapped energy.
476	6	Human beings cut down trees.
476	7	Human beings do not re-plant the trees.
476	8	Trees cannot help take the extra carbon dioxide from the atmosphere.
476	9	The extra trapped energy starts to change the earth's short term weather.
476	10	Eventually the long-term climate patterns start to change.
478	1	Solar radiation reaches Earth's atmosphere.
478	2	Some is reflected back into space.
478	3	The rest of the energy is absorbed by land and oceans, heating the Earth.
478	4	Heat radiates from Earth to space.
478	5	Some of this heat is trapped by greenhouse gases in the atmosphere.
478	6	Human activities such as burning fuel are increasing the amount of greenhouses gases.
478	7	This causes more heat radiation to stay trapped in our atmosphere.
478	8	The Earth's temperature rises.
480	1	Sunlight hits chloroplasts in the plant.
480	2	The energy from the sunlight causes an enzyme in the plant to break apart the water.
480	3	The water breakes into oxygen, hydrogen, and electrons.
480	4	Hydrogen, along with electrons energized by light, converts NADP into NADPH.
480	5	Oxygen diffuses out of the plant as a waste product of photosynthesis.
482	1	Sunlight strikes the chlorophyll molecules in the plant.
482	2	Is trapped.
482	3	Plant also takes in water and carbon dioxide from the environment.
482	4	The plant forms glucose.
482	5	The plant releases oxygen into the atmosphere.
483	1	A utensil or computer is chosen for wording.
483	2	A paper is chosen to write or type on.
483	3	You write what you need to on the paper.
483	4	Put the paper in an evelop.
483	5	Find a stamp.
483	6	Find a post office or your own mail box.
483	7	The letter is mailed.
484	1	Choose what you want to write your letter on.
484	2	Think of what you want to say.
484	3	Write some nice things!.
484	4	Place the letter into an envelope.
484	5	Put a stamp on the top right corner of the face of the envelope.
484	6	Write the address of the recipient on the envelope.
484	7	Put the envelope in your mailbox.
484	8	Raise the flag on your mailbox, indicating to the mailman that you have outgoing mail.
485	1	Get some paper and pens.
485	2	Write the letter.
485	3	Fold the letter.
485	4	Insert in an envelope.
485	5	Seal the envelope.
485	6	Address the outside.
485	7	Put on a stamp.
485	8	Mail the letter.
489	1	Food is taken into the mouth.
489	2	The food is chewed.
489	3	Saliva mixes with the food and starts breaking it down.
489	4	The chewed food travels down the esophagus to the stomach.
489	5	The stomach secretes acid.
489	6	Grinds and mixes the food.
489	7	The food moves to the small intestine.
489	8	The small intestine uses enzymes to further break down the food.
489	9	The food passes into the colon.
489	10	The food is expelled from the body.
490	1	Food is put into mouth.
490	2	Food is chewed and mixed with saliva (spit).
490	3	Food travels down the esophagus (throat).
490	4	Food travels into the stomach.
490	5	Acid in the stomach breaks the food down further.
490	6	Food travels into the small intestine.
490	7	Nutrients from food are absorbed into the blood stream.
490	8	Food travels into the large intestine.
490	9	Most of the remaining material is now waste.
490	10	The waste is eventually removed from the body.
493	1	An animal eats a lot of food to fatten up.
493	2	The animal finds or builds a suitable place to hibernate where they can stay warm and protected.
493	3	The animal moves into their den.
493	4	Their heart rate and breathing slow down to conserve energy.
493	5	They emerge from the den when the weather is warming up again.
494	1	Animals eat a lot during good (warm, clear) weather.
494	2	Animals gain weight.
494	3	The season changes to one with bad (cold, snowy) weather.
494	4	Animals find a place to hibernate.
494	5	Animals enter a type of "sleep" (hibernation).
494	6	Body processes slow down.
494	7	The animal's heart rate and breathing rate slow.
494	8	The animal loses weight more slowly than usual.
494	9	The animal is able to survive not eating or drinking without hurting itself.
496	1	Body temperature rises.
496	2	The brain tells blood vessels to dilate.
496	3	The sweat glands become active.
496	4	Moisture is released from the pores.
496	5	The moisture evaporates.
496	6	The evaporation causes cooling.
499	1	Batteries are put in a flashlight.
499	2	The flashlight is turned on.
499	3	Two contact strips touch one another.
499	4	A circuit is completed between the batteries and the lamp.
499	5	The lamp in the flashlight begins to glow.
499	6	The reflector in the flashlight directs the lamp's beam.
499	7	A straight beam of light is generated.
499	8	The flashlight is turned off.
499	9	The circuit is broken.
499	10	The beam is no longer visible.
511	1	The moon orbits the earth.
511	2	The earth orbits the sun.
511	3	The moon comes between the sun and the earth.
511	4	The sun is totally blocked.
511	5	A solar eclipse is occurring.
515	1	A frog lays eggs in the water.
515	2	Tadpoles develop inside of the eggs.
515	3	The eggs hatch.
515	4	The tadpoles eat and grow.
515	5	The tadpoles grow legs and form into frogs.
515	6	The frogs leave the water.
516	1	An adult frog spawns eggs in water.
516	2	These eggs hatch into tadpoles and continue to live in the water.
516	3	The tadpoles grow developing external gills and a longer tail.
516	4	The tadpole begins storing food in the tail.
516	5	The tadpole develops hind legs and lives off food stored in the it's tail.
516	6	The front legs appear and the tadpole's tail shortens.
516	7	The tadpole now looks like a young frog.
516	8	The young frog continues to grow to adulthood.
517	1	The frog eggs hatch.
517	2	The tadpole breaks free.
517	3	Slowly, the gills disappear over the next 6 weeks.
517	4	The hind legs begin to form at 8 weeks.
517	5	The front legs form at 12 weeks.
517	6	The tail shrinks.
517	7	The mouth grows larger.
517	8	The tadpole can live on land as a frog.
518	1	An adult fish lays eggs.
518	2	The eggs incubate for a few weeks or months before hatching.
518	3	The young fish remain where they hatched until they are big enough to venture into the open water.
518	4	The fish continue to grow.
518	5	The fish reach adulthood.
518	6	Reproduce continuing the cycle.
519	1	Fish start as eggs.
519	2	The eggs hatch.
519	3	A larvae emerges.
519	4	The larvae matures and grows.
519	5	The larvae becomes an "adolescent" fish (or fry).
519	6	The adolescent fish grows.
519	7	The fish might go through several sub-stages, depend on its species or type.
519	8	The fish is now a mature adult.
519	9	The adult fish can lay more eggs.
520	1	A female fish lays eggs.
520	2	Larvae hatch from the eggs.
520	3	The larvae eat and grow.
520	4	The larvae form into juvenile fish.
520	5	The juvenile fish grow into adult fish.
520	6	The adult fish mate.
520	7	The female fish lays eggs.
521	1	Two birds meet each other.
521	2	Egg is produced after fertilziation.
521	3	Mother sits on egg until it hatches.
521	4	Bird Hatches.
521	5	Grows up.
521	6	Flee the next.
521	7	Starts family.
521	8	Dies.
522	1	A male and female bird mate.
522	2	The female lays eggs.
522	3	The eggs are incubated by the parents, by sitting on them, for weeks.
522	4	The bird hatches from an egg.
522	5	The parents feed them as the continue to grow.
522	6	Develop flight feathers.
522	7	The parents teach them to fly.
522	8	After learning to fly they leave the nest to live on their own.
522	9	The next year they breed beginning the cycle again.
523	1	A bird lays eggs in a nest.
523	2	The parent(s) incubate the eggs.
523	3	The eggs hatch.
523	4	The mother (and sometimes the father) bird take care of the baby birds.
523	5	The baby birds grow up and get their flight feathers.
523	6	The young birds learn to fly and leave the nest.
523	7	The adult birds find mates and mate.
524	1	There is a fetus in the womb.
524	2	They are born and are a baby.
524	3	The baby grows into a child.
524	4	Puberty turns the child into an adolescent.
524	5	The adolescent becomes an adult.
524	6	An adult becomes an elderly person.
524	7	The elderly person dies.
525	1	A man and woman mate.
525	2	Embryo is C.
525	3	Embryo grows and develops into a fetus inside the woman's womb.
525	4	The fetus is born.
525	5	Begins to grow and develop through infancy and childhood.
525	6	In the teenage years the human experiences puberty.
525	7	Reaches sexual maturity.
525	8	At 18 the human becomes an adult.
525	9	Adult may procreate continuing the cycle.
526	1	Humans are born as babies.
526	2	Babies become infants.
526	3	Infants become children.
526	4	Children learn skills.
526	5	Children become teenagers.
526	6	Teenagers undergo puberty.
526	7	Teenagers become adults.
526	8	Adults have children.
526	9	Adults become elderly.
526	10	Elderly humans die.
528	1	A male and female rabbit mate.
528	2	The female rabbit becomes pregnant.
528	3	Baby rabbits form inside of the mother rabbit.
528	4	The female rabbit gives birth to a litter.
528	5	The newborn rabbits grow up to become adults.
528	6	The adult rabbits find mates.
529	1	Baby rabbits are born alive.
529	2	Rabbits are (only occasionally) nursed by their mothers.
529	3	Many of the babies do not survive.
529	4	Larger and stronger rabbit do manage to survive.
529	5	Rabbits quickly become able to have babies of their own.
529	6	The rabbit lifecycle continues.
529	7	The amount of rabbits stays reasonable because of predators and low survival rates for their young.
530	1	Plants start off as a seed.
530	2	The seed germinates.
530	3	The plant gets nutrition from the environment.
530	4	The plant grows from the nutrients.
530	5	The plant produces flowers.
530	6	The flowers produce fruit.
530	7	The fruit releases seeds.
530	8	The seeds become new plants.
530	9	The original plant dies at some point.
531	1	A seed or seeds planted into the ground.
531	2	The seed becomes a seedling and grows with water.
531	3	The sun.
531	4	The seedling grows into a mature plant.
531	5	Becomes a flower.
532	1	The seed germinates.
532	2	The plant grows.
532	3	The plant flowers.
532	4	Produces fruit.
532	5	The fruit releases seeds.
532	6	The plant dies.
536	1	Blood is full of different waste.
536	2	Blood travels through the body.
536	3	The blood enters the kidneys.
536	4	The kidneys filter the blood.
536	5	The waste is seperated.
536	6	The urine contains the waste.
536	7	The urine is expelled from the body.
539	1	They expand to take the air in .
539	2	The cells of the lung hold the air.
539	3	They take in the air and remove the Oxygen.
539	4	They inflate and all the bad air leaves through the mouth.
539	5	They do it all over again.
540	1	You breathe in.
540	2	Diaphragm and other muscles expand to allow room for your lungs to fill.
540	3	The air flows into the narrow bronchioles in the lungs.
540	4	From the bronchioles to the alveoli.
540	5	The oxygen enters into the bloodstream.
540	6	Is switched with the carbon dioxide in the bloodstream.
540	7	The carbon dioxide enters through the alveoli.
540	8	Through the narrow bronchioles.
540	9	Into the lungs.
540	10	The carbon dioxide is exhaled out of the body.
545	1	Fluid.
545	2	Waste enters the kidneys.
545	3	A processing moment in the kidneys let waste and fluid pass.
545	4	Prevents larger molecules to pass.
545	5	Fluid goes back to the bloodstream.
545	6	Bad waste is removed.
545	7	The final product is turned into urine.
546	1	The kidneys receive blood from the renal artery.
546	2	They process it with millions of tiny nephrons.
546	3	Remove all the waste.
546	4	The kidneys return the blood back to the body through the renal artery.
546	5	Send the urine with the waste to the bladder through the ureters.
547	1	The kidneys receive blood through the renal artery.
547	2	The blood is passed through the nephrons in the kidneys.
547	3	The kidneys filter the waste from the blood.
547	4	The clean blood is circulated out of the kidneys.
547	5	Excess water and waste is expelled from the kidneys in the form of urine.
548	1	The liver removes toxins from the blood.
548	2	Liver also cleans blood that has just been enriched with vitamins and minerals during digestion.
548	3	Liver processes the good stuff into forms that the rest of the body can use.
548	4	Waste or stuff your body doesn't need can be carried by bile back into the intestine or into the kidneys.
548	5	The liver also produces a digestive juice called bile that helps the body absorb fat into the bloodstream.
548	6	The liver also stores extra carbohydrates as glycogen for the body to use as fuel when needed.
550	1	Blood is sent to the liver.
550	2	The liver uses chemicals and proteins to treat the blood.
550	3	The blood is cleaned.
550	4	Energy is produced.
550	5	The blood leaves the liver cleaned.
551	1	Food.
551	2	Water enter the body.
551	3	Bloodstream.
551	4	Food and water enter the pancreas.
551	5	The pancreas breaks down carbs.
551	6	Helps digest other foods and liquids.
552	1	Food enters the body.
552	2	Food begins to be processed by the digestive system.
552	3	The pancreas releases enzymes to aid digestion.
552	4	Digested food affects the amount of sugar in the blood.
552	5	The pancreas releases one hormone to lower the blood sugar (glucose) level.
552	6	The pancreas releases another hormone to raisethe blood sugar (glucose) level.
555	1	Food enters the body.
555	2	The food is broken down.
555	3	Sugars from the food enter the bloodstream.
555	4	Blood sugar must be within a particular range to avoid damaging many organs.
555	5	Sometimes the brain tells the pancreas the blood sugar (glucose) is too low.
555	6	The pancreas releases glucagon to change the blood sugar to a better level.
555	7	Sometimes the brain tells the pancreas the blood sugar (glucose) is too high.
555	8	The pancreas releases insulin to change the blood sugar to a better level.
556	1	Sugar enters the body.
556	2	Bloodstream.
556	3	The pancreas.
556	4	Insulin lower sugar levels.
556	5	Bloo sugar goes back to normal.
557	1	Grapes are grown.
557	2	A selection of grapes are gathered.
557	3	The grapes are washed.
557	4	The stems are removed from the grapes.
557	5	The grapes are crushed and added to a fermation container.
557	6	Yeast is added to the container.
557	7	The yeast eats the sugar in the yeast, releasing alcohol.
563	1	Coal is heated in the boiler.
563	2	The water tank over the boiler is heated.
563	3	Creates steam.
563	4	The steam is funneled to the piston.
563	5	Piston uses the steam as energy.
563	6	The piston causes the crankshaft to move.
565	1	Coal is loaded into the firebox.
565	2	The boiler produces steam under high pressure.
565	3	The steam generated in the boiler flows down into a cylinder.
565	4	Just ahead of the wheels, pushing a tight-fitting plunger, the piston.
565	5	The piston is connected to one or more of the locomotive's wheels through a kind of arm-elbow-shoulder joint called a crank and connecting rod.
565	6	As the piston pushes, the crank and connecting rod turn the locomotive's wheels and power the train along.
565	7	An outlet valve opens and the piston pushes the steam back through the cylinder and out up the locomotive's chimney.
574	1	An airline reservation is made.
574	2	The passenger arrives early at the airport.
574	3	The luggage is checked.
574	4	The passenger waits in line.
574	5	The passenger shows their identification and gets a boarding pass.
574	6	The passenger goes to their gate.
574	7	The passenger gets in line when it's time to board.
574	8	The person boards the plane.
574	9	The plane arrives at the destination.
574	10	The passenger gets off the plane at their destination.
584	1	Warm weather causes water to evaporate.
584	2	The water rises up in the air.
584	3	It starts to cools down.
584	4	The water starts to condense.
584	5	It forms into clouds.
584	6	When there is enough moisture in the clouds it starts to rain.
587	1	A butterfly starts as an egg.
587	2	The egg hatches.
587	3	A larva emerges.
587	4	The larva eats and grows.
587	5	The larva sheds its skin.
587	6	The larva enters a chrysalis.
587	7	The pupa grows inside the chrysalis.
587	8	The adult butterfly exits the chrysalis.
587	9	The adult butterfly is now fully grown.
587	10	The adult butterfly lays more eggs.
588	1	A butterfly lays an egg.
588	2	A larvae matures inside of the egg.
588	3	The caterpillar hatches from the egg.
588	4	The caterpillar eats and grows.
588	5	The caterpillar spins a coccoon around itself and forms into a pupa.
588	6	The butterfly forms inside of the coccoon.
588	7	The mature butterfly emerges from the coccoon.
588	8	The butterfly mates.
588	9	The female butterfly lays eggs.
589	1	EGG.
589	2	ITS LAID ON A LEAF OR PLANT.
589	3	THE EGG HATCHES.
589	4	THE LARVA COMES OUT(CATERPILLAR).
589	5	IT BEGINS TO EAT ON THE LEAF THAT IS WAS BORN ON.
589	6	CONTINUES TO EAT TO GROW QUICKLY.
589	7	AFTER ITS GROWN TO FULL LENGHT IT FORMS INTO A PUPA.
589	8	UNDERGOES METAMORPHOSIS TO BECOME BUTTERFLY.
589	9	AFTER HE BUTTERFLY IS FOMED IT PUMPS BLOOD INTO ITS WINGS TO GAIN STRENGHT TO BE ABLE TO FLY.
589	10	TH EBUTTERLFY IS FIANLLY ABLE TO FLY AWAY.
605	1	Acid rain is produced by chemicals that reach into the atmosphere.
605	2	Falls onto the ground.
605	3	The acid rain starts scouring rocks.
605	4	Destroys vegetation.
605	5	The lack of vegetation alters the surrounding environment.
607	1	Acid rain leaches aluminum from clay particles in soil.
607	2	Aluminum flows into streams and lakes.
607	3	Acid rain dissolves minerals and nutrients in soil.
607	4	Washes them away so plants can't benefit from them.
607	5	PH in soil and water gets affected which can kill plants and animals.
607	6	Acid rain in fog at higher elevations can strip foliage off trees.
611	1	Skin is cut or damaged.
611	2	Bacteria enters through the wound.
611	3	The bacteria reproduces and spreads.
611	4	Causes symptoms.
611	5	The bacteria is either fought off or becomes a disease.
615	1	Kidneys filter waste out of blood.
615	2	Composition of blood is regulated.
615	3	Volume of water in blood is kept constant.
615	4	PH is kept at a constant level.
615	5	Kidneys help regulate blood pressure.
615	6	Kidneys stimulate the making of red blood cells.
615	7	Calcium levels are maintained.
616	1	Waste products are deposited in the blood.
616	2	Blood is carried to the kidneys through the renal arteries.
616	3	The kidneys contain filters inside.
616	4	The filters capture the waste products.
616	5	The waste is combined with water to make urine.
616	6	The urine leaves the kidney and is collected in the bladder.
616	7	The cleaned blood is returned to the body.
617	1	The human body takes a breath inward.
617	2	Air is transported to the lungs.
617	3	Air reaches the alveoli, the smallest air sacs in the lungs.
617	4	In the alveoli, air passes into the blood within small capillaries.
617	5	The gaseous oxygen in the air dissolves into the capillary blood.
617	6	The dissolved oxygen is picked-up by red blood cells.
617	7	The red blood cells bind the oxygen via a protein called heme.
617	8	Red blood cells circulate throughout the body and reach the various tissues.
617	9	Within small capillaries, the heme release the oxygen.
617	10	The oxygen can then reach the cells within the tissue.
618	1	Air goes into the lungs.
618	2	The lungs remove oxygen from the air.
618	3	Oxygen diffuses from alveoli in the lungs to the bloodstream.
618	4	Hemoglobin in red blood cells attaches to the oxygen.
618	5	Red blood cells carry oxygen all around the body.
618	6	Oxygen diffuses into cells from capillaries.
619	1	Oxygen enters the body through the mouth or nose.
619	2	The oxygen travels into the lungs.
619	3	The oxygen binds to hemoglobin proteins within erythrocytes (red blood cells).
619	4	The erythrocytes are pumped through the body by the heart.
619	5	All cells receive the oxygen.
624	1	The liver takes in blood from the rest of the body.
624	2	The liver uses enzymes to clean the blood.
624	3	The cleaned blood is expelled.
624	4	The liver creates bile from the items filtered.
624	5	The liver takes energy and stores it as glycogen.
624	6	The bile is sent to the intestines.
626	1	The pancreas detects chemical changes in the stomach.
626	2	The pancreas creates juices that help digest food.
626	3	The pancreas releases the juices into the stomach.
626	4	Trypsin and chymotrypsin digest protein.
626	5	Insulin is produced to move glucose from the blood.
626	6	The enzymes begin producing again.
627	1	Food enters the small intestine.
627	2	The small intestine produces hormones.
627	3	The hormones cause the pancreas to produce enzymes for digestion.
627	4	The enzymes travel from the pancreas to the small intestine through tubes.
627	5	The enzymes help the intestines digest the food.
627	6	The pancreas produces the hormones insuline and glucagon.
627	7	The hormones control the amount of sugar in the blood.
628	1	Over 99% of the exocrine pancreas cells produce digestive juices.
628	2	They secrete digestive juice "externally" into the small intestine.
628	3	There are enzymes for breaking down fats, proteins , and carbohydrates.
628	4	Digestive juices flows from the pancreas through an excretory duct into the small intestine.
628	5	When the blood sugar levels rise, as they might after a meal, insulin is released.
628	6	When blood sugar levels are too low, the pancreas releases glucagon into the bloodstream.
635	1	An egg is laid by a mother bird.
635	2	A baby bird forms within the egg if it is fertilized.
635	3	The baby bird begins pecking out of the egg.
635	4	The baby bird is unable to fly to get food.
635	5	The mother bird must feed the baby bird food.
635	6	The bird grows stronger and grows wings.
635	7	The bird is able to fly.
635	8	The bird is able to leave the nest and find food.
635	9	The bird is able to reproduce.
636	1	A bird lays an egg.
636	2	The egg hatches into a baby bird.
636	3	Baby bird eats.
636	4	Grows into an adult bird.
636	5	The bird finds a mate.
636	6	The pair build a nest.
636	7	The birds lay eggs.
637	1	A bird hatches from an egg.
637	2	The bird is nurtured by its parents.
637	3	And is fed food for growth.
637	4	The bird grows.
637	5	Begins to learn how to fly.
637	6	The bird matures.
637	7	The bird leaves its nest.
637	8	The bird makes its own nest.
640	1	Fish lays eggs.
640	2	Eggs hatch.
640	3	Tiny fish called fry emerge.
640	4	Fry eat and grow.
640	5	Fry become adult fish.
640	6	Fish mate and more eggs are produced.
641	1	A tadpole is hatched.
641	2	The tadpole eventually grows hind legs.
641	3	The tadpole loses its tail.
641	4	The tadpole becomes a frog.
641	5	The frog mates with another frog to produce more offspring.
641	6	A tadpole is hatched.
641	7	The cycle begins again.
642	1	Frogs lay thousands of eggs.
642	2	Egg clusters float around in water.
642	3	Tadpoles with gills hatch from the eggs.
642	4	Tadpoles swim in water until they grow legs.
642	5	Absorbs their tails.
642	6	Then the tadpole becomes a froglet.
642	7	Then the froglet becomes a frog.
643	1	The frog's egg hatches and a tadpole is born.
643	2	The tadpole swims with its siblings and tries to survive.
643	3	The tadpole grows larger.
643	4	The tadpole loses its tail.
643	5	The tadpole develops limbs.
643	6	And the tadpole now becomes a frog.
644	1	A sperm meets an egg in the uterus of a woman.
644	2	The sperm implants itself into the egg.
644	3	The sperm and egg form a zygote on the wall of the uterus.
644	4	The fetus grows and develops.
644	5	The woman gives birth to a baby.
644	6	The baby is raised by parents until it is able to take care of itself.
644	7	The person goes out into the world and finds a job.
644	8	The person meets other people and has a life.
644	9	The person gets a career, and gets married.
644	10	The person retires and eventually passes away.
645	1	A sperm and egg meet inside a woman's fallopian tube.
645	2	The fertilized egg, now a zygote, travels to the uterus.
645	3	The zygote implants in the uterus.
645	4	The zygote becomes an embryo.
645	5	The embryo becomes a fetus.
645	6	The fetus grows for approximately 9 months.
645	7	The woman gives birth to a baby.
645	8	The baby grows into a child.
645	9	The child becomes an adult.
645	10	The adult mates with another adult.
647	1	A seed germinates.
647	2	It grows into a plant.
647	3	The mature plant produces flowers.
647	4	The flowers become fertilized.
647	5	Produce seeds in a fruit or seedpod.
647	6	The plant dies.
647	7	The new seeds germinate to form a new plant.
648	1	A seed is planted.
648	2	It becomes a seedling.
648	3	The seedling grows into a full-grown plant.
648	4	The plant releases some kind of pollenating product.
648	5	The plant either self-pollinates or is spread by insects or birds.
648	6	Seeds are planted.
648	7	The cycle begins again.
649	1	A seed must find its way to the earth.
649	2	The seed when given nutrients will sprout.
649	3	The sprouting will develop a root system.
649	4	The plant will grow larger until it matures.
649	5	The plant will thrive.
649	6	The plant will die.
649	7	Become nourishment for other plants.
652	1	Adult rabbits mate.
652	2	The female becomes pregnant.
652	3	The female gives birth to rabbit babies.
652	4	The rabbit babies grow into adult rabbits.
652	5	The new adults mate with other rabbits.
652	6	Produce more rabbits.
656	1	A larva is born.
656	2	The caterpillar eats constantly until it grows bigger.
656	3	The caterpillar starts to form a cocoon around itself.
656	4	The caterpillar becomes a pupa.
656	5	After some time the cocoon hatches.
656	6	And a butterfly is born.
658	1	The butterfly starts as an egg.
658	2	The egg hatches to form a larva, also called a caterpillar.
658	3	The carterpillar molts (loses its skin) many times as it grows.
658	4	The caterpillar then forms itself into a pupa, or chrysalis.
658	5	The caterpillar in the chrysalis begins change, a process called mmetaphorphosis.
658	6	The caterpillar completes its metamorphosis and has turned into a butterfly.
658	7	The adult butterfly emerges out of the chrysalis and flys away!.
665	1	Boil salt water.
665	2	The water will turn into water vapor.
665	3	Collect the water vapor.
665	4	Allow the water vapor to cool.
665	5	The water vapor will turn into liquid water.
665	6	The salt will be separated from the water.
666	1	Water is heated.
666	2	The heated water evaporates.
666	3	The salt is left behind.
666	4	The evaporated water condenses on a cold surface.
666	5	The evaporated water is collected.
666	6	The process is repeated.
666	7	More salt is removed from the water.
667	1	Solution caves are formed in limestone and similar rocks by the action of water.
667	2	After a rain, water seeps into cracks and pores of soil and rock.
667	3	The water percolates beneath the land surface.
667	4	Some of the water reaches a zone where all the cracks and pores in the rock are already filled with water.
667	5	Rainwater absorbs some carbon dioxide as it passes through the atmosphere and even more as it drains through soil and decaying vegetation.
667	6	The water combines chemically with the carbon dioxide.
667	7	A weak carbonic acid solution is formed.
667	8	This acid slowly dissolves calcite, forms solution cavities, and excavates passageways.
671	1	A liquid is heated from an external source.
671	2	The heat causes the molecules in the liquid to increase in energy.
671	3	As the molecules absorb more energy, they start to move faster.
671	4	As the molecules are moving faster they are increasing in temperature.
671	5	When the molecules reach a certain temperature, the boiling point, they change from liquid to gas state.
671	6	As the liquid molecules go into a gaseous state, they float out into the atmosphere.
671	7	When all the liquid has turned to gas, it has evaporated completely, leaving no liquid behind.
674	1	An organism dies.
674	2	Water seeps into the remains.
674	3	Minerals dissolved in the water form crystals.
674	4	Crystalized minerals cause the remains to harden.
674	5	The minerals form a fossil.
675	1	Animals and plants die in soft soil or mud.
675	2	Sediment builds up over the remains.
675	3	The remains decompose, leaving only trace amounts.
675	4	The remaining parts over the years are replaced with mineral.
675	5	A fossil is formed.
676	1	A plant dies.
676	2	The remains of the plant are buried very fast in sediment.
676	3	The soft parts of the plant decay.
676	4	The hard parts of the plant are replaced with minerals.
676	5	The sediment turns into rock.
676	6	The rock erodes.
676	7	The fossil appears on the surface of the ground.
681	1	The animal eats large quantities of food that will be stored as fat.
681	2	Winter comes and the animal finds a place to hibernate.
681	3	Over a period of days, the animal's heart rate and breathing rate drop slowly.
681	4	Electrical activity in the brain almost ceases completely, though some areas remain active.
681	5	The animal has entered hibernation mode.
683	1	The body's temperature increases over 98.6 degrees F.
683	2	The hypothalamus in the brain sends a message to the body.
683	3	Sweat glands in the skin receive the message.
683	4	The sweat glands start combining water and chemicals to make sweat.
683	5	The sweat leaves the skin through pores.
686	1	Carbon dioxide passes through stomata in the leaves.
686	2	Water is absorbed through roots.
686	3	Chloroplast cells in leaves contain chlorophyll.
686	4	Chlorophyll absorbs energy from sunlight.
686	5	Energy splits water molecules into hydrogen and oxygen.
686	6	Oxygen gets released into atmosphere.
686	7	Hydrogen and carbon dioxide used to create glucose.
686	8	Glucose is food for plants.
687	1	Carbon dioxide from the air passes through small pores (holes) in the leaves. These pores are called stomata.
687	2	Water is absorbed by the roots and passes through vessels in the stem on its way to the leaves.
687	3	Chlorophyll absorbs the sun's energy.
687	4	It is this energy that is used to split water molecules into hydrogen and oxygen.
687	5	Oxygen is released from the leaves into the atmosphere.
687	6	Hydrogen and carbon dioxide are used to form glucose or food for plants.
689	1	Seeds are sown into the ground.
689	2	The earth where the seeds are planted is given water and fertilizer.
689	3	The seeds start to grow and become seedlings.
689	4	The plants are given water.
689	5	The seedlings grow into plants.
689	6	Weeds growing near the plants are removed.
689	7	The plants grow to maturity.
690	1	The farmer chooses a crop that will grow well in his region.
690	2	The farmer tills the soil to loosen it.
690	3	The farmer spreads seeds.
690	4	The farmer tills again to plant the seeds.
690	5	Crops grow.
693	1	One type of air pollution is the addition of carbon dioxide gas into the air.
693	2	Some scientists believe that releasing too much carbon dioxide into the atmosphere is one of the causes of global warming.
693	3	This upsets the balance of the carbon cycle.
693	4	The ozone layer helps protect us from harmful rays from the sun.
693	5	It is getting damaged from air pollution such as methane gas from livestock and CFCs from spray cans.
693	6	Acid rain is created when gasses such as sulfur dioxide get high into the atmosphere.
693	7	The wind can blow these gasses for miles and then they get washed out of the air when it rains.
693	8	This rain is called acid rain and can damage forests and kill fish.
698	1	A can is thrown away into a recycling bin.
